log_id,system_name,regulation,severity,event_type,timestamp,resolved
3956,System_2,GDPR,Low,Policy Breach,2025-03-31 14:14:48,Yes
3957,System_5,CMMC,Medium,Data Leak,2025-01-29 02:25:16,Yes
3958,System_2,GDPR,Medium,Access Violation,2025-05-03 12:51:00,Yes
3959,System_4,GDPR,Low,Login Failure,2025-04-19 12:53:17,Yes
3960,System_4,CMMC,High,Login Failure,2025-01-25 07:11:43,Yes
3961,System_4,CMMC,High,Policy Breach,2025-03-19 17:39:39,No
3962,System_2,NIST,High,Access Violation,2025-02-26 23:17:11,Yes
3963,System_4,NIST,Low,Access Violation,2025-05-24 20:10:34,Yes
3964,System_1,NIST,Low,Data Leak,2025-02-01 06:12:18,Yes
3965,System_2,NIST,Low,Policy Breach,2025-02-26 17:59:16,No
3966,System_1,CMMC,High,Unauthorized Device,2025-05-24 01:39:03,Yes
3967,System_2,GDPR,Low,Access Violation,2025-05-23 07:25:43,No
3968,System_5,GDPR,Medium,Access Violation,2025-04-29 11:31:11,No
3969,System_3,GDPR,Medium,Unauthorized Device,2025-01-13 23:17:29,Yes
3970,System_2,NIST,Low,Login Failure,2025-01-19 07:41:28,Yes
3971,System_3,CMMC,Low,Access Violation,2025-05-18 20:49:53,No
3972,System_5,CMMC,Low,Data Leak,2025-02-12 03:26:06,No
3973,System_5,NIST,Medium,Access Violation,2025-05-12 02:34:03,Yes
3974,System_4,CMMC,High,Unauthorized Device,2025-02-07 03:18:26,No
3975,System_3,CMMC,Low,Access Violation,2025-01-03 21:33:23,Yes
3976,System_2,NIST,High,Unauthorized Device,2025-03-02 17:54:33,No
3977,System_5,GDPR,Medium,Login Failure,2025-04-13 12:29:55,Yes
3978,System_2,CMMC,Low,Unauthorized Device,2025-02-22 10:19:42,No
3979,System_1,GDPR,Medium,Policy Breach,2025-01-05 14:29:03,Yes
3980,System_2,GDPR,High,Policy Breach,2025-01-19 02:20:45,No
3981,System_2,CMMC,Low,Unauthorized Device,2025-04-17 01:00:47,Yes
3982,System_3,CMMC,Medium,Policy Breach,2025-02-20 07:18:18,No
3983,System_5,GDPR,High,Login Failure,2025-03-07 16:53:08,No
3984,System_1,GDPR,Medium,Policy Breach,2025-01-27 22:57:56,Yes
3985,System_4,GDPR,Medium,Policy Breach,2025-04-23 10:31:23,Yes
3986,System_4,NIST,High,Access Violation,2025-02-22 06:36:03,Yes
3987,System_2,CMMC,Medium,Data Leak,2025-04-23 06:54:11,Yes
3988,System_3,NIST,Medium,Access Violation,2025-04-25 18:12:51,Yes
3989,System_2,NIST,High,Unauthorized Device,2025-04-24 02:04:36,No
3990,System_1,CMMC,Low,Access Violation,2025-04-19 13:17:26,No
3991,System_3,NIST,Medium,Access Violation,2025-03-10 12:42:21,No
3992,System_1,CMMC,High,Data Leak,2025-03-30 07:13:25,Yes
3993,System_4,NIST,High,Login Failure,2025-01-27 11:28:04,No
3994,System_4,GDPR,Low,Data Leak,2025-03-01 02:02:39,No
3995,System_3,GDPR,High,Unauthorized Device,2025-05-15 18:16:37,No
3996,System_3,NIST,High,Unauthorized Device,2025-03-05 06:36:03,No
3997,System_5,NIST,High,Access Violation,2025-02-11 09:27:19,No
3998,System_1,CMMC,Low,Unauthorized Device,2025-03-27 09:16:33,No
3999,System_5,CMMC,Medium,Unauthorized Device,2025-05-21 13:28:59,No
4000,System_2,GDPR,Medium,Policy Breach,2025-05-24 17:16:39,No
4001,System_3,GDPR,Low,Policy Breach,2025-04-11 19:17:35,Yes
4002,System_4,GDPR,Medium,Unauthorized Device,2025-01-31 07:47:40,No
4003,System_4,NIST,Medium,Login Failure,2025-05-24 06:47:57,No
4004,System_4,NIST,Low,Policy Breach,2025-04-20 19:33:53,No
4005,System_1,GDPR,Medium,Access Violation,2025-05-13 12:03:47,Yes
4006,System_4,CMMC,High,Unauthorized Device,2025-01-23 00:59:33,Yes
4007,System_5,GDPR,Medium,Data Leak,2025-04-20 00:55:42,No
4008,System_2,CMMC,Medium,Access Violation,2025-04-16 20:26:34,No
4009,System_3,NIST,Medium,Login Failure,2025-04-20 17:16:35,No
4010,System_1,GDPR,Medium,Unauthorized Device,2025-05-19 10:44:11,No
4011,System_3,GDPR,Low,Login Failure,2025-02-27 21:40:19,Yes
4012,System_2,GDPR,High,Data Leak,2025-03-08 17:05:27,Yes
4013,System_4,CMMC,Medium,Access Violation,2025-01-03 22:13:23,No
4014,System_1,NIST,Low,Data Leak,2025-03-26 13:04:10,No
4015,System_2,NIST,Medium,Unauthorized Device,2025-03-16 15:10:05,Yes
4016,System_5,GDPR,Medium,Login Failure,2025-02-26 04:16:38,Yes
4017,System_1,GDPR,Medium,Policy Breach,2025-01-27 08:37:06,No
4018,System_5,NIST,Low,Data Leak,2025-02-26 22:35:17,No
4019,System_3,NIST,Low,Access Violation,2025-03-29 17:59:34,No
4020,System_4,GDPR,High,Unauthorized Device,2025-01-01 11:07:18,Yes
4021,System_2,NIST,Medium,Access Violation,2025-01-25 10:24:47,Yes
4022,System_3,CMMC,Medium,Login Failure,2025-04-17 09:17:59,Yes
4023,System_4,CMMC,High,Login Failure,2025-03-14 08:53:21,No
4024,System_3,CMMC,Medium,Login Failure,2025-02-21 11:48:10,Yes
4025,System_2,GDPR,Low,Access Violation,2025-03-26 03:59:42,No
4026,System_2,NIST,Medium,Login Failure,2025-01-14 15:07:26,Yes
4027,System_1,NIST,High,Login Failure,2025-05-04 22:23:49,Yes
4028,System_1,CMMC,Medium,Access Violation,2025-02-17 08:24:56,Yes
4029,System_4,NIST,Low,Access Violation,2025-05-13 11:49:50,Yes
4030,System_5,NIST,High,Login Failure,2025-05-17 23:28:06,No
4031,System_1,NIST,Medium,Unauthorized Device,2025-01-03 19:13:40,Yes
4032,System_2,GDPR,Low,Data Leak,2025-03-22 19:10:21,Yes
4033,System_3,GDPR,Medium,Unauthorized Device,2025-05-25 16:19:14,Yes
4034,System_1,GDPR,Low,Access Violation,2025-05-09 09:39:19,Yes
4035,System_5,CMMC,Medium,Policy Breach,2025-03-12 03:57:23,No
4036,System_2,NIST,High,Access Violation,2025-05-03 03:58:15,Yes
4037,System_4,GDPR,Low,Unauthorized Device,2025-03-31 23:09:57,No
4038,System_3,NIST,Low,Unauthorized Device,2025-05-11 14:08:34,Yes
4039,System_5,NIST,Medium,Unauthorized Device,2025-01-17 10:59:20,Yes
4040,System_3,CMMC,High,Unauthorized Device,2025-05-15 17:01:06,No
4041,System_5,GDPR,Low,Unauthorized Device,2025-01-19 06:33:48,No
4042,System_3,CMMC,High,Policy Breach,2025-04-17 09:31:40,Yes
4043,System_3,CMMC,Low,Unauthorized Device,2025-05-26 07:03:27,Yes
4044,System_1,CMMC,High,Data Leak,2025-03-24 14:41:54,No
4045,System_2,GDPR,Low,Access Violation,2025-01-08 07:10:22,Yes
4046,System_1,CMMC,Low,Data Leak,2025-04-27 07:02:40,Yes
4047,System_1,NIST,Medium,Unauthorized Device,2025-03-02 08:13:09,Yes
4048,System_1,CMMC,High,Policy Breach,2025-05-22 04:53:58,No
4049,System_2,NIST,Low,Unauthorized Device,2025-03-13 12:28:49,Yes
4050,System_2,CMMC,High,Login Failure,2025-04-18 10:58:10,No
4051,System_5,NIST,Low,Unauthorized Device,2025-05-04 00:50:44,Yes
4052,System_3,NIST,High,Data Leak,2025-01-14 22:39:54,Yes
4053,System_2,NIST,High,Access Violation,2025-01-01 02:00:13,No
4054,System_1,GDPR,Medium,Unauthorized Device,2025-03-27 07:38:10,No
4055,System_5,NIST,Medium,Unauthorized Device,2025-03-11 18:31:33,Yes
4056,System_5,NIST,High,Data Leak,2025-04-11 22:03:32,No
4057,System_3,CMMC,Medium,Unauthorized Device,2025-03-20 09:35:11,Yes
4058,System_3,CMMC,Low,Unauthorized Device,2025-05-06 00:55:57,Yes
4059,System_1,CMMC,High,Data Leak,2025-05-17 17:29:02,No
4060,System_3,NIST,Medium,Login Failure,2025-02-23 07:45:38,No
4061,System_1,NIST,Medium,Unauthorized Device,2025-01-30 20:50:57,Yes
4062,System_2,GDPR,Medium,Unauthorized Device,2025-02-28 02:27:36,No
4063,System_1,CMMC,Low,Unauthorized Device,2025-05-01 06:28:39,Yes
4064,System_4,NIST,High,Access Violation,2025-01-03 05:12:31,No
4065,System_4,NIST,High,Data Leak,2025-01-04 21:44:03,Yes
4066,System_5,GDPR,Low,Login Failure,2025-05-11 16:21:56,No
4067,System_1,GDPR,Low,Login Failure,2025-04-19 17:16:21,No
4068,System_3,NIST,High,Unauthorized Device,2025-01-17 22:45:43,Yes
4069,System_1,GDPR,Low,Data Leak,2025-03-27 18:38:43,No
4070,System_3,NIST,Medium,Data Leak,2025-03-07 13:19:09,Yes
4071,System_1,GDPR,Low,Data Leak,2025-04-20 15:54:10,Yes
4072,System_1,CMMC,Low,Access Violation,2025-01-24 06:47:04,Yes
4073,System_2,CMMC,Low,Login Failure,2025-04-02 13:24:33,No
4074,System_2,NIST,Low,Data Leak,2025-05-14 06:20:58,Yes
4075,System_2,NIST,High,Access Violation,2025-01-30 11:47:32,No
4076,System_5,NIST,High,Unauthorized Device,2025-04-13 16:04:18,Yes
4077,System_4,CMMC,Low,Policy Breach,2025-03-22 01:38:38,Yes
4078,System_3,NIST,High,Policy Breach,2025-05-17 11:33:46,No
4079,System_1,NIST,Medium,Login Failure,2025-01-29 11:40:46,No
4080,System_4,GDPR,Medium,Unauthorized Device,2025-04-16 19:21:54,Yes
4081,System_5,CMMC,High,Access Violation,2025-04-06 10:49:23,Yes
4082,System_2,NIST,High,Unauthorized Device,2025-02-28 10:53:40,No
4083,System_4,NIST,High,Access Violation,2025-02-26 19:12:06,Yes
4084,System_1,NIST,Medium,Unauthorized Device,2025-05-05 00:50:29,Yes
4085,System_1,GDPR,Medium,Unauthorized Device,2025-03-06 17:28:43,No
4086,System_3,NIST,Medium,Login Failure,2025-05-22 03:37:17,No
4087,System_1,CMMC,High,Data Leak,2025-01-05 00:10:26,Yes
4088,System_1,GDPR,Low,Login Failure,2025-04-11 07:13:14,Yes
4089,System_4,CMMC,Medium,Login Failure,2025-03-18 23:40:48,Yes
4090,System_1,CMMC,Medium,Unauthorized Device,2025-01-31 16:14:03,No
4091,System_2,NIST,Low,Policy Breach,2025-05-18 23:56:48,No
4092,System_1,CMMC,Low,Access Violation,2025-01-26 08:11:07,Yes
4093,System_3,GDPR,Low,Data Leak,2025-01-12 07:49:51,No
4094,System_5,GDPR,Medium,Login Failure,2025-01-28 01:16:11,No
4095,System_4,NIST,High,Unauthorized Device,2025-04-14 02:17:40,No
4096,System_1,NIST,High,Unauthorized Device,2025-05-13 01:23:14,Yes
4097,System_5,NIST,High,Access Violation,2025-04-28 07:29:49,Yes
4098,System_5,NIST,Medium,Policy Breach,2025-04-12 08:31:21,Yes
4099,System_5,GDPR,Medium,Unauthorized Device,2025-03-02 10:28:39,No
4100,System_1,GDPR,Medium,Policy Breach,2025-04-05 04:06:18,No
4101,System_4,NIST,Medium,Login Failure,2025-04-28 19:41:25,Yes
4102,System_3,GDPR,Medium,Policy Breach,2025-04-01 11:11:11,Yes
4103,System_4,CMMC,High,Access Violation,2025-05-18 14:57:15,Yes
4104,System_5,CMMC,Medium,Data Leak,2025-02-28 02:09:20,Yes
4105,System_4,NIST,Low,Login Failure,2025-02-19 17:47:16,No
4106,System_2,CMMC,Medium,Policy Breach,2025-03-24 17:07:41,Yes
4107,System_5,GDPR,Low,Login Failure,2025-03-21 20:39:55,No
4108,System_4,GDPR,Medium,Policy Breach,2025-05-18 14:49:30,Yes
4109,System_1,CMMC,Medium,Policy Breach,2025-03-06 01:02:40,Yes
4110,System_5,CMMC,Low,Policy Breach,2025-04-15 14:38:51,Yes
4111,System_2,GDPR,Medium,Access Violation,2025-01-27 04:12:27,No
4112,System_5,CMMC,Medium,Login Failure,2025-04-17 21:58:22,No
4113,System_5,GDPR,Medium,Unauthorized Device,2025-01-10 17:47:56,No
4114,System_4,NIST,Medium,Unauthorized Device,2025-02-20 22:37:19,Yes
4115,System_2,NIST,High,Data Leak,2025-04-08 23:43:38,No
4116,System_3,NIST,Low,Access Violation,2025-03-04 23:35:55,No
4117,System_5,CMMC,Medium,Login Failure,2025-04-30 20:36:08,Yes
4118,System_5,GDPR,Low,Policy Breach,2025-01-21 06:07:08,Yes
4119,System_1,NIST,High,Access Violation,2025-04-24 21:46:13,No
4120,System_1,NIST,Medium,Access Violation,2025-04-15 14:51:41,Yes
4121,System_5,CMMC,Medium,Login Failure,2025-01-27 19:08:35,Yes
4122,System_3,NIST,High,Access Violation,2025-03-20 11:18:51,Yes
4123,System_1,NIST,Low,Data Leak,2025-01-01 19:43:46,Yes
4124,System_5,CMMC,High,Policy Breach,2025-01-18 02:52:55,No
4125,System_1,GDPR,Medium,Data Leak,2025-03-01 20:13:09,Yes
4126,System_5,NIST,Low,Login Failure,2025-04-16 19:57:49,No
4127,System_1,NIST,High,Data Leak,2025-05-04 15:37:45,No
4128,System_2,CMMC,Low,Unauthorized Device,2025-03-03 04:09:14,No
4129,System_4,NIST,Low,Access Violation,2025-01-12 16:44:10,Yes
4130,System_3,NIST,Medium,Data Leak,2025-02-17 10:08:38,No
4131,System_1,CMMC,Medium,Unauthorized Device,2025-01-11 18:36:22,Yes
4132,System_1,CMMC,Low,Unauthorized Device,2025-02-27 06:01:00,No
4133,System_1,CMMC,Medium,Policy Breach,2025-02-19 09:39:37,Yes
4134,System_1,GDPR,Low,Access Violation,2025-03-10 14:09:57,No
4135,System_5,CMMC,High,Policy Breach,2025-04-19 14:22:32,Yes
4136,System_2,GDPR,Low,Data Leak,2025-04-20 18:24:44,Yes
4137,System_5,CMMC,Low,Policy Breach,2025-05-11 16:36:59,No
4138,System_4,GDPR,Low,Policy Breach,2025-02-28 14:21:19,Yes
4139,System_1,NIST,High,Data Leak,2025-03-27 20:52:39,No
4140,System_3,GDPR,Medium,Unauthorized Device,2025-05-26 11:19:36,No
4141,System_4,CMMC,Low,Login Failure,2025-05-23 11:55:35,Yes
4142,System_2,GDPR,High,Policy Breach,2025-02-22 02:49:47,Yes
4143,System_3,NIST,High,Unauthorized Device,2025-02-07 12:17:54,Yes
4144,System_2,CMMC,Low,Unauthorized Device,2025-05-20 16:48:17,No
4145,System_1,NIST,Low,Policy Breach,2025-03-23 02:28:45,No
4146,System_4,GDPR,Medium,Login Failure,2025-03-31 11:19:34,No
4147,System_5,CMMC,Low,Access Violation,2025-01-24 03:49:00,No
4148,System_4,GDPR,Low,Access Violation,2025-01-10 04:16:50,Yes
4149,System_3,NIST,Low,Access Violation,2025-05-15 19:26:21,Yes
4150,System_5,GDPR,Low,Policy Breach,2025-03-05 12:45:03,Yes
4151,System_2,GDPR,High,Access Violation,2025-01-20 13:02:08,Yes
4152,System_4,GDPR,Low,Login Failure,2025-01-29 17:30:05,Yes
4153,System_5,GDPR,Medium,Unauthorized Device,2025-05-01 16:41:17,No
4154,System_1,CMMC,Medium,Policy Breach,2025-01-06 22:55:44,No
4155,System_1,GDPR,Low,Access Violation,2025-04-29 02:14:54,Yes
4156,System_2,GDPR,High,Login Failure,2025-04-23 08:39:57,Yes
4157,System_2,CMMC,Medium,Data Leak,2025-02-14 15:50:06,No
4158,System_1,NIST,Medium,Policy Breach,2025-03-27 17:54:16,No
4159,System_3,CMMC,Medium,Unauthorized Device,2025-05-14 14:19:20,No
4160,System_4,GDPR,Medium,Policy Breach,2025-03-02 07:03:40,No
4161,System_5,CMMC,High,Login Failure,2025-01-20 22:27:31,No
4162,System_1,CMMC,Medium,Policy Breach,2025-02-16 18:42:48,No
4163,System_4,NIST,Medium,Policy Breach,2025-05-12 11:54:10,Yes
4164,System_4,NIST,Medium,Data Leak,2025-01-31 15:07:36,Yes
4165,System_1,NIST,High,Login Failure,2025-01-19 15:36:26,No
4166,System_3,NIST,Low,Access Violation,2025-04-07 10:26:03,No
4167,System_4,CMMC,Low,Login Failure,2025-01-22 01:43:38,Yes
4168,System_3,CMMC,Medium,Login Failure,2025-02-01 08:13:48,No
4169,System_5,NIST,Low,Data Leak,2025-03-08 09:12:31,No
4170,System_1,GDPR,Medium,Data Leak,2025-03-22 06:46:52,Yes
4171,System_1,GDPR,Low,Data Leak,2025-05-05 15:34:38,Yes
4172,System_3,CMMC,Medium,Unauthorized Device,2025-03-02 09:14:59,No
4173,System_4,NIST,High,Policy Breach,2025-02-28 01:14:15,Yes
4174,System_1,NIST,High,Unauthorized Device,2025-01-21 07:01:44,No
4175,System_3,NIST,Low,Data Leak,2025-03-06 22:13:03,Yes
4176,System_3,NIST,Medium,Access Violation,2025-03-04 17:24:11,No
4177,System_3,GDPR,Medium,Policy Breach,2025-04-21 04:41:43,Yes
4178,System_4,GDPR,High,Access Violation,2025-01-02 23:33:10,Yes
4179,System_1,CMMC,Medium,Policy Breach,2025-02-22 16:45:03,No
4180,System_4,CMMC,Medium,Access Violation,2025-02-22 14:44:27,Yes
4181,System_2,NIST,High,Unauthorized Device,2025-03-24 01:25:14,No
4182,System_5,CMMC,High,Access Violation,2025-03-27 06:32:46,Yes
4183,System_2,CMMC,Medium,Login Failure,2025-05-18 23:59:22,No
4184,System_3,GDPR,High,Login Failure,2025-05-07 22:44:41,No
4185,System_1,CMMC,Low,Login Failure,2025-02-04 17:20:12,No
4186,System_4,GDPR,Medium,Data Leak,2025-01-15 04:46:59,No
4187,System_3,CMMC,Medium,Login Failure,2025-05-23 03:27:57,No
4188,System_4,CMMC,High,Login Failure,2025-03-26 02:47:15,No
4189,System_4,NIST,Low,Access Violation,2025-02-27 22:44:31,Yes
4190,System_1,CMMC,Low,Login Failure,2025-01-02 04:36:05,No
4191,System_4,CMMC,Medium,Policy Breach,2025-04-27 22:31:17,Yes
4192,System_4,GDPR,High,Policy Breach,2025-01-24 02:41:37,Yes
4193,System_3,CMMC,Low,Data Leak,2025-03-25 08:53:42,Yes
4194,System_5,NIST,High,Policy Breach,2025-04-28 11:27:55,Yes
4195,System_5,CMMC,Low,Policy Breach,2025-03-30 00:30:43,Yes
4196,System_5,NIST,Low,Policy Breach,2025-02-27 23:49:46,No
4197,System_1,GDPR,Low,Login Failure,2025-01-18 19:17:07,Yes
4198,System_3,CMMC,Medium,Policy Breach,2025-05-08 08:27:36,Yes
4199,System_1,GDPR,High,Data Leak,2025-01-12 04:47:30,Yes
4200,System_3,CMMC,High,Login Failure,2025-03-15 13:29:16,Yes
4201,System_1,NIST,High,Login Failure,2025-01-11 02:29:46,Yes
4202,System_5,NIST,Medium,Policy Breach,2025-04-28 10:47:27,Yes
4203,System_2,GDPR,Low,Unauthorized Device,2025-05-07 01:42:25,Yes
4204,System_5,CMMC,Low,Data Leak,2025-05-08 17:36:38,No
4205,System_5,GDPR,Low,Data Leak,2025-04-23 00:16:21,No
4206,System_2,NIST,High,Unauthorized Device,2025-04-11 06:23:43,Yes
4207,System_4,NIST,Medium,Policy Breach,2025-02-10 02:30:12,Yes
4208,System_3,GDPR,Medium,Login Failure,2025-02-05 07:16:38,No
4209,System_2,CMMC,High,Access Violation,2025-05-23 14:09:59,No
4210,System_5,NIST,Medium,Policy Breach,2025-05-08 11:51:47,Yes
4211,System_5,CMMC,Medium,Data Leak,2025-03-31 05:07:09,Yes
4212,System_4,NIST,Low,Data Leak,2025-05-13 12:06:26,Yes
4213,System_4,CMMC,High,Policy Breach,2025-03-16 21:06:54,No
4214,System_3,CMMC,Medium,Data Leak,2025-04-17 13:12:05,No
4215,System_3,NIST,High,Data Leak,2025-04-25 01:56:36,No
4216,System_3,CMMC,Medium,Login Failure,2025-03-22 21:46:40,No
4217,System_5,GDPR,Low,Login Failure,2025-05-14 15:45:49,Yes
4218,System_1,CMMC,Low,Unauthorized Device,2025-04-07 04:04:02,Yes
4219,System_3,CMMC,High,Policy Breach,2025-04-10 15:42:33,Yes
4220,System_4,CMMC,Medium,Policy Breach,2025-05-10 01:04:15,Yes
4221,System_1,GDPR,Medium,Data Leak,2025-01-25 05:09:26,No
4222,System_1,GDPR,Medium,Access Violation,2025-05-18 01:08:50,No
4223,System_1,CMMC,Low,Unauthorized Device,2025-05-17 03:37:23,No
4224,System_1,CMMC,Medium,Unauthorized Device,2025-02-10 04:01:09,Yes
4225,System_1,GDPR,Medium,Policy Breach,2025-03-22 03:28:56,Yes
4226,System_3,NIST,Medium,Access Violation,2025-01-14 05:30:53,No
4227,System_2,CMMC,High,Unauthorized Device,2025-05-12 07:24:28,No
4228,System_5,NIST,High,Policy Breach,2025-02-05 20:26:49,No
4229,System_4,NIST,Low,Policy Breach,2025-05-25 21:43:54,Yes
4230,System_4,GDPR,Low,Policy Breach,2025-02-16 21:28:57,Yes
4231,System_1,GDPR,Low,Unauthorized Device,2025-03-12 04:59:49,Yes
4232,System_5,GDPR,High,Policy Breach,2025-04-18 15:09:05,No
4233,System_2,NIST,Medium,Policy Breach,2025-05-01 02:09:42,Yes
4234,System_5,CMMC,Medium,Unauthorized Device,2025-03-24 11:32:31,No
4235,System_3,CMMC,Low,Login Failure,2025-04-02 06:29:40,Yes
4236,System_3,CMMC,Medium,Unauthorized Device,2025-01-01 13:04:10,No
4237,System_1,CMMC,High,Unauthorized Device,2025-05-18 17:44:57,Yes
4238,System_2,GDPR,Low,Policy Breach,2025-03-17 11:22:46,Yes
4239,System_4,NIST,Medium,Policy Breach,2025-03-10 07:51:36,Yes
4240,System_3,CMMC,High,Data Leak,2025-03-10 18:12:30,No
4241,System_2,NIST,Medium,Login Failure,2025-03-01 03:35:01,No
4242,System_2,CMMC,Low,Policy Breach,2025-02-10 14:38:58,Yes
4243,System_2,GDPR,Low,Login Failure,2025-05-22 23:10:23,No
4244,System_4,GDPR,Medium,Policy Breach,2025-01-21 03:24:19,Yes
4245,System_5,CMMC,Low,Data Leak,2025-01-02 19:05:19,Yes
4246,System_2,CMMC,High,Data Leak,2025-03-30 22:17:22,Yes
4247,System_2,CMMC,Medium,Unauthorized Device,2025-03-19 13:20:51,No
4248,System_3,GDPR,Medium,Policy Breach,2025-05-01 18:05:31,Yes
4249,System_2,GDPR,Medium,Access Violation,2025-02-13 14:49:05,Yes
4250,System_3,GDPR,Low,Data Leak,2025-03-26 16:44:53,Yes
4251,System_4,CMMC,Low,Policy Breach,2025-01-03 23:32:48,Yes
4252,System_5,NIST,Medium,Data Leak,2025-05-16 15:52:16,Yes
4253,System_4,NIST,Low,Access Violation,2025-02-24 13:41:42,No
4254,System_5,CMMC,Low,Login Failure,2025-04-02 16:19:19,Yes
4255,System_5,NIST,Low,Policy Breach,2025-01-16 00:32:27,Yes
4256,System_3,NIST,Medium,Data Leak,2025-04-02 07:06:05,No
4257,System_3,CMMC,High,Data Leak,2025-03-05 10:36:12,Yes
4258,System_3,CMMC,Low,Policy Breach,2025-03-01 08:46:11,No
4259,System_1,CMMC,High,Access Violation,2025-04-30 09:12:35,Yes
4260,System_4,GDPR,High,Access Violation,2025-02-19 05:14:12,Yes
4261,System_4,CMMC,Medium,Access Violation,2025-03-03 19:33:22,Yes
4262,System_2,CMMC,High,Access Violation,2025-04-30 06:12:20,No
4263,System_4,GDPR,Medium,Unauthorized Device,2025-01-31 02:04:20,No
4264,System_2,CMMC,Low,Unauthorized Device,2025-04-24 05:41:41,Yes
4265,System_2,CMMC,Medium,Data Leak,2025-02-28 09:57:20,No
4266,System_2,GDPR,High,Access Violation,2025-05-03 20:18:38,No
4267,System_1,CMMC,Low,Policy Breach,2025-02-08 05:10:07,No
4268,System_2,CMMC,Low,Login Failure,2025-03-15 05:54:56,Yes
4269,System_2,NIST,High,Policy Breach,2025-03-12 13:06:12,Yes
4270,System_4,NIST,Medium,Unauthorized Device,2025-05-21 18:14:41,No
4271,System_2,CMMC,High,Data Leak,2025-03-03 07:30:22,Yes
4272,System_1,NIST,Low,Policy Breach,2025-01-16 14:33:32,Yes
4273,System_4,CMMC,High,Policy Breach,2025-02-05 10:38:04,No
4274,System_4,CMMC,High,Login Failure,2025-04-13 15:49:12,Yes
4275,System_1,GDPR,High,Policy Breach,2025-02-24 14:21:34,Yes
4276,System_4,CMMC,Low,Login Failure,2025-04-22 19:13:13,Yes
4277,System_5,GDPR,Low,Policy Breach,2025-03-24 03:15:14,No
4278,System_5,NIST,Medium,Login Failure,2025-04-05 04:39:02,Yes
4279,System_2,GDPR,Medium,Login Failure,2025-05-13 23:48:36,Yes
4280,System_5,NIST,Medium,Data Leak,2025-05-19 00:03:00,No
4281,System_1,CMMC,Low,Policy Breach,2025-03-06 18:02:22,Yes
4282,System_3,GDPR,High,Data Leak,2025-02-17 22:17:06,Yes
4283,System_5,GDPR,Low,Access Violation,2025-03-18 04:23:53,No
4284,System_5,CMMC,Medium,Unauthorized Device,2025-04-07 05:28:38,No
4285,System_1,GDPR,Low,Unauthorized Device,2025-04-28 02:29:14,No
4286,System_2,NIST,High,Login Failure,2025-02-22 19:16:36,No
4287,System_1,NIST,Medium,Access Violation,2025-02-08 12:14:00,Yes
4288,System_4,GDPR,Low,Policy Breach,2025-04-26 18:12:04,No
4289,System_5,GDPR,High,Access Violation,2025-04-02 19:23:52,Yes
4290,System_4,CMMC,High,Login Failure,2025-02-04 11:08:37,No
4291,System_1,NIST,Low,Policy Breach,2025-05-16 11:03:30,No
4292,System_5,NIST,Low,Policy Breach,2025-03-19 16:42:12,Yes
4293,System_5,GDPR,Medium,Access Violation,2025-03-25 09:15:06,No
4294,System_2,GDPR,High,Access Violation,2025-01-08 03:28:41,No
4295,System_2,NIST,Medium,Unauthorized Device,2025-01-23 21:27:16,Yes
4296,System_1,GDPR,Low,Access Violation,2025-05-02 14:49:50,Yes
4297,System_3,GDPR,High,Access Violation,2025-03-16 08:37:06,No
